GENERATIONS,MAX,AVR,MEDIAN,DIVERSITY
8045,14124,14079.06,14124,99.47
8046,14124,14037.33,14124,99.63
8047,14124,14024.49,14124,99.33
8048,14124,14091.9,14124,99.17
8049,14124,14040.54,14124,99.33
8050,14124,14002.02,14124,99.75
8051,14124,13934.61,14124,99.49
8052,14124,13912.14,14124,99.43
8053,14124,13995.6,14124,99.37
8054,14124,14034.12,14124,99.09
8055,14124,13928.19,14124,99.53
8056,14124,14079.06,14124,99.67
8057,14124,14098.32,14124,99.43
8058,14124,14124.0,14124,99.31
8059,14124,14002.02,14124,99.39
8060,14124,14011.65,14124,99.41
8061,14124,14034.12,14124,99.21
8062,14124,14066.22,14124,99.11
8063,14124,13963.5,14124,99.27
8064,14124,13979.55,14124,99.25
8065,14124,13912.14,14124,99.27
8066,14124,14021.28,14124,99.49
8067,14124,13992.39,14124,99.07
8068,14124,14008.44,14124,98.76
8069,14124,14056.59,14124,98.68
8070,14124,13957.08,14124,98.62
8071,14124,14002.02,14124,98.48
8072,14124,13950.66,14124,98.6
8073,14124,13976.34,14124,98.56
8074,14124,14024.49,14124,98.36
8075,14124,14104.74,14124,98.36
8076,14124,14021.28,14124,98.84
8077,14124,13989.18,14124,99.23
8078,14124,14002.02,14124,98.92
8079,14124,13973.13,14124,99.19
8080,14124,14008.44,14124,98.6
8081,14124,14005.23,14124,99.31
8082,14124,14043.75,14124,99.29
8083,14124,14037.33,14124,99.35
8084,14124,13973.13,14124,99.17
8085,14124,13937.82,14124,99.11
8086,14124,13969.92,14124,99.33
8087,14124,14002.02,14124,99.47
8088,14124,14072.64,14124,99.29
8089,14124,14066.22,14124,99.35
8090,14124,14079.06,14124,99.59
8091,14124,14024.49,14124,99.39
8092,14124,14111.16,14124,99.37
8093,14124,14002.02,14124,99.27
8094,14124,13966.71,14124,99.21
8095,14124,13953.87,14124,99.31
8096,14124,14021.28,14124,99.05
8097,14124,14024.49,14124,99.53
8098,14124,13931.4,14124,99.53
8099,14124,14085.48,14124,99.45
8100,14124,14008.44,14124,99.27
8101,14124,14063.01,14124,98.96
8102,14124,14005.23,14124,99.59
8103,14124,14034.12,14124,99.51
8104,14124,13992.39,14124,99.45
8105,14124,14050.17,14124,99.33
8106,14124,14008.44,14124,99.17
8107,14124,14030.91,14124,99.23
8108,14124,14043.75,14124,99.21
8109,14124,13963.5,14124,99.35
8110,14124,14024.49,14124,99.13
8111,14124,13973.13,14124,99.53
8112,14124,14063.01,14124,99.47
8113,14124,14050.17,14124,99.13
8114,14124,13985.97,14124,99.27
8115,14124,13873.62,14124,99.27
8116,14124,13969.92,14124,99.09
8117,14124,14056.59,14124,98.8
8118,14124,13976.34,14124,99.19
8119,14124,14082.27,14124,99.01
8120,14124,14037.33,14124,99.21
8121,14124,14011.65,14124,99.35
8122,14124,13973.13,14124,98.94
8123,14124,13989.18,14124,99.37
8124,14124,13908.93,14124,99.45
8125,14124,13985.97,14124,99.53
8126,14124,14014.86,14124,99.51
8127,14124,14018.07,14124,99.21
8128,14124,14043.75,14124,99.39
8129,14124,14075.85,14124,99.31
8130,14124,13941.03,14124,99.35
8131,14124,13947.45,14124,99.11
8132,14124,13966.71,14124,99.27
8133,14124,13960.29,14124,99.37
8134,14124,14034.12,14124,99.65
8135,14124,14024.49,14124,99.55
8136,14124,13953.87,14124,99.25
8137,14124,13963.5,14124,98.86
8138,14124,13976.34,14124,99.09
8139,14124,14014.86,14124,99.53
8140,14124,14021.28,14124,99.67
8141,14124,14034.12,14124,99.53
8142,14124,14037.33,14124,99.77
8143,14124,13985.97,14124,99.75
8144,14124,14072.64,14124,99.61
8145,14124,13976.34,14124,99.55
8146,14124,14046.96,14124,99.15
8147,14124,13966.71,14124,99.33
8148,14124,13918.56,14124,99.67
8149,14124,14056.59,14124,99.29
8150,14124,14037.33,14124,99.27
8151,14124,13947.45,14124,99.17
8152,14124,13992.39,14124,99.47
8153,14124,14034.12,14124,99.29
8154,14124,14043.75,14124,99.31
8155,14124,14043.75,14124,99.33
8156,14124,14059.8,14124,99.55
8157,14124,14059.8,14124,99.31
8158,14124,13985.97,14124,99.15
8159,14124,14005.23,14124,99.45
8160,14124,14072.64,14124,99.33
8161,14124,14095.11,14124,99.33
8162,14124,14011.65,14124,99.41
8163,14124,14018.07,14124,99.47
8164,14124,13969.92,14124,99.53
8165,14124,13985.97,14124,99.59
8166,14124,13953.87,14124,99.55
8167,14124,14040.54,14124,99.59
8168,14124,14008.44,14124,99.61
8169,14124,13944.24,14124,99.35
8170,14124,13963.5,14124,99.25
8171,14124,14066.22,14124,99.39
8172,14124,14024.49,14124,99.51
8173,14124,14104.74,14124,99.47
8174,14124,13973.13,14124,99.39
8175,14124,14066.22,14124,99.51
8176,14124,14091.9,14124,99.51
8177,14124,14005.23,14124,99.63
8178,14124,13953.87,14124,99.53
8179,14124,14053.38,14124,99.27
8180,14124,14059.8,14124,99.61
8181,14124,14107.95,14124,99.31
8182,14124,13944.24,14124,99.59
8183,14124,14056.59,14124,99.57
8184,14124,13957.08,14124,99.59
8185,14124,14037.33,14124,99.73
8186,14124,14037.33,14124,99.63
8187,14124,14027.7,14124,99.31
8188,14124,13989.18,14124,99.59
8189,14124,14046.96,14124,99.51
8190,14124,14066.22,14124,99.45
8191,14124,13957.08,14124,99.49
8192,14124,14082.27,14124,99.57
8193,14124,14066.22,14124,99.47
8194,14124,14091.9,14124,99.37
8195,14124,13969.92,14124,99.63
8196,14124,14088.69,14124,99.55
8197,14124,14056.59,14124,99.53
8198,14124,13992.39,14124,99.63
8199,14124,13982.76,14124,99.51
8200,14124,14027.7,14124,99.67
8201,14124,13969.92,14124,99.71
8202,14124,13973.13,14124,99.65
8203,14124,14053.38,14124,99.51
8204,14124,13947.45,14124,99.47
8205,14124,14050.17,14124,99.37
8206,14124,14008.44,14124,99.45
8207,14124,14043.75,14124,99.35
8208,14124,14050.17,14124,99.35
8209,14124,14008.44,14124,99.53
8210,14124,13931.4,14124,99.63
8211,14124,14018.07,14124,99.79
8212,14124,13899.3,14124,99.57
8213,14124,14075.85,14124,99.35
8214,14124,13928.19,14124,99.23
8215,14124,13989.18,14124,99.43
8216,14124,13982.76,14124,99.41
8217,14124,14063.01,14124,99.39
8218,14124,14027.7,14124,99.31
8219,14124,14027.7,14124,99.35
8220,14124,13870.41,14124,99.51
8221,14124,13876.83,14124,99.47
8222,14124,13905.72,14124,99.31
8223,14124,13941.03,14124,99.21
8224,14124,14063.01,14124,99.19
8225,14124,14098.32,14124,99.41
8226,14124,14085.48,14124,99.55
8227,14124,13982.76,14124,99.41
8228,14124,13989.18,14124,99.59
8229,14124,14046.96,14124,99.37
8230,14124,13912.14,14124,99.57
8231,14124,13937.82,14124,99.55
8232,14124,14024.49,14124,99.55
8233,14124,13957.08,14124,99.61
8234,14124,14018.07,14124,99.55
8235,14124,14085.48,14124,99.37
8236,14124,14040.54,14124,99.45
8237,14124,14002.02,14124,99.73
8238,14124,13969.92,14124,99.59
8239,14124,14008.44,14124,99.63
8240,14124,14030.91,14124,99.37
8241,14124,14053.38,14124,99.71
8242,14124,14069.43,14124,99.71
8243,14124,14046.96,14124,99.57
8244,14124,13989.18,14124,99.57
8245,14124,13950.66,14124,99.65
8246,14124,13966.71,14124,99.83
8247,14124,13950.66,14124,99.81
8248,14124,14063.01,14124,99.79
8249,14124,13937.82,14124,99.75
8250,14124,14053.38,14124,99.69
8251,14124,14034.12,14124,99.73
8252,14124,14011.65,14124,99.81
8253,14124,14037.33,14124,99.71
8254,14124,14021.28,14124,99.79
8255,14124,14040.54,14124,99.81
8256,14124,14079.06,14124,99.83
8257,14124,13953.87,14124,99.85
8258,14124,13979.55,14124,99.73
8259,14124,13998.81,14124,99.83
8260,14124,14050.17,14124,99.81
8261,14124,14005.23,14124,99.93
8262,14124,13918.56,14124,99.89
8263,14124,13966.71,14124,99.79
8264,14124,14024.49,14124,99.71
8265,14124,13918.56,14124,99.71
8266,14124,14040.54,14124,99.69
8267,14124,14021.28,14124,99.71
8268,14124,14063.01,14124,99.83
8269,14124,14018.07,14124,99.69
8270,14124,14095.11,14124,99.67
8271,14124,14037.33,14124,99.81
8272,14124,13989.18,14124,99.83
8273,14124,13995.6,14124,99.73
8274,14124,13921.77,14124,99.89
8275,14124,13989.18,14124,99.97
8276,14124,14014.86,14124,99.93
8277,14124,14037.33,14124,99.83
8278,14124,14024.49,14124,99.87
8279,14124,14011.65,14124,99.83
8280,14124,14005.23,14124,99.75
8281,14124,13912.14,14124,99.93
8282,14124,14088.69,14124,99.85
8283,14124,14027.7,14124,99.75
8284,14124,13908.93,14124,99.81
8285,14124,13908.93,14124,99.73
8286,14124,13870.41,14124,99.77
8287,14124,14021.28,14124,99.85
8288,14124,13982.76,14124,99.71
8289,14124,13960.29,14124,99.81
8290,14124,14011.65,14124,99.75
8291,14124,13921.77,14124,99.85
8292,14124,14053.38,14124,99.89
8293,14124,14091.9,14124,99.67
8294,14124,14011.65,14124,99.73
8295,14124,14027.7,14124,99.81
8296,14124,13941.03,14124,99.77
8297,14124,14114.37,14124,99.77
8298,14124,14040.54,14124,99.33
8299,14124,13998.81,14124,99.65
8300,14124,14008.44,14124,99.67
8301,14124,14088.69,14124,99.55
8302,14124,14030.91,14124,99.33
8303,14124,14066.22,14124,99.55
8304,14124,14011.65,14124,99.49
8305,14124,14037.33,14124,99.53
8306,14124,13963.5,14124,99.63
8307,14124,14014.86,14124,99.53
8308,14124,14053.38,14124,99.31
8309,14124,13992.39,14124,99.45
8310,14124,13979.55,14124,99.65
8311,14124,13963.5,14124,99.59
8312,14124,14050.17,14124,99.47
8313,14124,13982.76,14124,99.49
8314,14124,14018.07,14124,99.67
8315,14124,14027.7,14124,99.73
8316,14124,14066.22,14124,99.75
8317,14124,13985.97,14124,99.73
8318,14124,14021.28,14124,99.67
8319,14124,13982.76,14124,99.73
8320,14124,14014.86,14124,99.67
8321,14124,13957.08,14124,99.59
8322,14124,13960.29,14124,99.55
8323,14124,14011.65,14124,99.67
8324,14124,14027.7,14124,99.55
8325,14124,14050.17,14124,99.53
8326,14124,13969.92,14124,99.45
8327,14124,13947.45,14124,99.63
8328,14124,14066.22,14124,99.63
8329,14124,14085.48,14124,99.61
8330,14124,14046.96,14124,99.53
8331,14124,14053.38,14124,99.49
8332,14124,14008.44,14124,99.55
8333,14124,14082.27,14124,99.55
8334,14124,13960.29,14124,99.75
8335,14124,14005.23,14124,99.59
8336,14124,14027.7,14124,99.79
8337,14124,14056.59,14124,99.67
8338,14124,14014.86,14124,99.71
8339,14124,13982.76,14124,99.79
8340,14124,14088.69,14124,99.67
8341,14124,13998.81,14124,99.65
8342,14124,13931.4,14124,99.81
8343,14124,13985.97,14124,99.75
8344,14124,14037.33,14124,99.89
8345,14124,13966.71,14124,99.73
8346,14124,14069.43,14124,99.71
8347,14124,13995.6,14124,99.77
8348,14124,14030.91,14124,99.93
8349,14124,14021.28,14124,99.61
8350,14124,14088.69,14124,99.61
8351,14124,14021.28,14124,99.45
8352,14124,14066.22,14124,99.49
8353,14124,13973.13,14124,99.49
8354,14124,14059.8,14124,99.55
8355,14124,14053.38,14124,99.59
8356,14124,14043.75,14124,99.71
8357,14124,13960.29,14124,99.69
8358,14124,14098.32,14124,99.73
8359,14124,14030.91,14124,99.67
8360,14124,14008.44,14124,99.71
8361,14124,14030.91,14124,99.67
8362,14124,14066.22,14124,99.55
8363,14124,14053.38,14124,99.45
8364,14124,14079.06,14124,99.45
8365,14124,13979.55,14124,99.47
8366,14124,14050.17,14124,99.71
8367,14124,13963.5,14124,99.65
8368,14124,14056.59,14124,99.65
8369,14124,14085.48,14124,99.69
8370,14124,13998.81,14124,99.63
8371,14124,14056.59,14124,99.69
8372,14124,13979.55,14124,99.63
8373,14124,13934.61,14124,99.69
8374,14124,14040.54,14124,99.67
8375,14124,13992.39,14124,99.75
8376,14124,14002.02,14124,99.63
8377,14124,14069.43,14124,99.69
8378,14124,14030.91,14124,99.65
8379,14124,14024.49,14124,99.57
8380,14124,14034.12,14124,99.35
8381,14124,13953.87,14124,99.39
8382,14124,13969.92,14124,99.79
8383,14124,14040.54,14124,99.59
8384,14124,13931.4,14124,99.63
8385,14124,14053.38,14124,99.61
8386,14124,14024.49,14124,99.57
8387,14124,13963.5,14124,99.41
8388,14124,14027.7,14124,99.47
8389,14124,14037.33,14124,99.43
8390,14124,14034.12,14124,99.59
8391,14124,13828.68,14124,99.51
8392,14124,13873.62,14124,99.55
8393,14124,14050.17,14124,99.51
8394,14124,13966.71,14124,99.73
8395,14124,14040.54,14124,99.61
8396,14124,14059.8,14124,99.53
8397,14124,14005.23,14124,99.67
8398,14124,14059.8,14124,99.61
8399,14124,14034.12,14124,99.75
8400,14124,14011.65,14124,99.83
8401,14124,14037.33,14124,99.61
8402,14124,14046.96,14124,99.83
8403,14124,14034.12,14124,99.51
8404,14124,14072.64,14124,99.65
8405,14124,14014.86,14124,99.85
8406,14124,14024.49,14124,99.77
8407,14124,14075.85,14124,99.63
8408,14124,14005.23,14124,99.65
8409,14124,13963.5,14124,99.63
8410,14124,13960.29,14124,99.65
8411,14124,14079.06,14124,99.55
8412,14124,14069.43,14124,99.61
8413,14124,13966.71,14124,99.77
8414,14124,14005.23,14124,99.75
8415,14124,14034.12,14124,99.67
8416,14124,14075.85,14124,99.65
8417,14124,13973.13,14124,99.67
8418,14124,14024.49,14124,99.53
8419,14124,14027.7,14124,99.29
8420,14124,14069.43,14124,99.45
8421,14124,14011.65,14124,99.53
8422,14124,14005.23,14124,99.35
8423,14124,13989.18,14124,99.39
8424,14124,14021.28,14124,99.23
8425,14124,14027.7,14124,99.37
8426,14124,13960.29,14124,99.47
8427,14124,14059.8,14124,99.49
8428,14124,14011.65,14124,99.31
8429,14124,14085.48,14124,99.25
8430,14124,13963.5,14124,99.43
8431,14124,13982.76,14124,99.55
8432,14124,13957.08,14124,99.69
8433,14124,14066.22,14124,99.71
8434,14124,13921.77,14124,99.71
8435,14124,14059.8,14124,99.57
8436,14124,14018.07,14124,99.43
8437,14124,14053.38,14124,99.49
8438,14124,14014.86,14124,99.41
8439,14124,13950.66,14124,99.57
8440,14124,13880.04,14124,99.65
8441,14124,14014.86,14124,99.25
8442,14124,14021.28,14124,99.51
8443,14124,13979.55,14124,99.65
8444,14124,14008.44,14124,99.51
8445,14124,13889.67,14124,99.67
8446,14124,14085.48,14124,99.63
8447,14124,13973.13,14124,99.71
8448,14124,13902.51,14124,99.47
8449,14124,14027.7,14124,99.53
8450,14124,13995.6,14124,99.55
8451,14124,13976.34,14124,99.57
8452,14124,14018.07,14124,99.59
8453,14124,13941.03,14124,99.57
8454,14124,13963.5,14124,99.71
8455,14124,14050.17,14124,99.53
8456,14124,14011.65,14124,99.69
8457,14124,14085.48,14124,99.29
8458,14124,13822.26,14124,99.31
8459,14124,13989.18,14124,99.49
8460,14124,14011.65,14124,99.41
8461,14124,14063.01,14124,99.49
8462,14124,14040.54,14124,99.37
8463,14124,14024.49,14124,99.65
8464,14124,14037.33,14124,99.69
8465,14124,14043.75,14124,99.61
8466,14124,14008.44,14124,99.53
8467,14124,14021.28,14124,99.57
8468,14124,13985.97,14124,99.47
8469,14124,14018.07,14124,99.63
8470,14124,13908.93,14124,99.79
8471,14124,13957.08,14124,99.73
8472,14124,14085.48,14124,99.65
8473,14124,14024.49,14124,99.53
8474,14124,14063.01,14124,99.65
8475,14124,14075.85,14124,99.67
8476,14124,13992.39,14124,99.73
8477,14124,14018.07,14124,99.65
8478,14124,14053.38,14124,99.71
8479,14124,13992.39,14124,99.57
8480,14124,13995.6,14124,99.17
8481,14124,14027.7,14124,99.59
8482,14124,14024.49,14124,99.73
8483,14124,14030.91,14124,99.67
8484,14124,14069.43,14124,99.51
8485,14124,14098.32,14124,99.65
8486,14124,13992.39,14124,99.69
8487,14124,14046.96,14124,99.55
8488,14124,14027.7,14124,99.59
8489,14124,14069.43,14124,99.67
8490,14124,14059.8,14124,99.45
8491,14124,14014.86,14124,99.53
8492,14124,14043.75,14124,99.53
8493,14124,13854.36,14124,99.63
8494,14124,13998.81,14124,99.81
8495,14124,14040.54,14124,99.71
8496,14124,13915.35,14124,99.59
8497,14124,13944.24,14124,99.61
8498,14124,14107.95,14124,99.69
8499,14124,13924.98,14124,99.65
8500,14124,14034.12,14124,99.67
8501,14124,14046.96,14124,99.73
8502,14124,14056.59,14124,99.47
8503,14124,13969.92,14124,99.33
8504,14124,13973.13,14124,99.05
8505,14124,14027.7,14124,99.17
8506,14124,14053.38,14124,99.17
8507,14124,13979.55,14124,99.37
8508,14124,14075.85,14124,98.98
8509,14124,14018.07,14124,99.27
8510,14124,13969.92,14124,99.51
8511,14124,14030.91,14124,99.33
8512,14124,14066.22,14124,99.37
8513,14124,14002.02,14124,99.59
8514,14124,14037.33,14124,99.33
8515,14124,14043.75,14124,98.94
8516,14124,14085.48,14124,98.86
8517,14124,14059.8,14124,99.07
8518,14124,14021.28,14124,99.39
8519,14124,13889.67,14124,99.17
8520,14124,13982.76,14124,99.23
8521,14124,14021.28,14124,99.37
8522,14124,14008.44,14124,99.29
8523,14124,14053.38,14124,99.39
8524,14124,13915.35,14124,99.27
8525,14124,14008.44,14124,99.53
8526,14124,14014.86,14124,99.45
8527,14124,13957.08,14124,99.35
8528,14124,14030.91,14124,99.09
8529,14124,13985.97,14124,99.09
8530,14124,14034.12,14124,99.37
8531,14124,14014.86,14124,99.09
8532,14124,13969.92,14124,99.31
8533,14124,14050.17,14124,99.47
8534,14124,14066.22,14124,99.47
8535,14124,14034.12,14124,99.35
8536,14124,14037.33,14124,99.45
8537,14124,14050.17,14124,99.65
8538,14124,14056.59,14124,99.43
8539,14124,13924.98,14124,99.65
8540,14124,14037.33,14124,99.53
8541,14124,14008.44,14124,99.55
8542,14124,14037.33,14124,99.71
8543,14124,13998.81,14124,99.45
8544,14124,14056.59,14124,99.61
8545,14124,14014.86,14124,99.65
8546,14124,14072.64,14124,99.49
8547,14124,14002.02,14124,99.49
8548,14124,13892.88,14124,99.51
8549,14124,14008.44,14124,99.59
8550,14124,14030.91,14124,99.47
8551,14124,14014.86,14124,99.61
8552,14124,14014.86,14124,99.59
8553,14124,13982.76,14124,99.51
8554,14124,14088.69,14124,99.39
8555,14124,13966.71,14124,99.61
8556,14124,13969.92,14124,99.75
8557,14124,14046.96,14124,99.43
8558,14124,14024.49,14124,99.53
8559,14124,13989.18,14124,99.21
8560,14124,13960.29,14124,99.51
8561,14124,14027.7,14124,99.53
8562,14124,14037.33,14124,99.43
8563,14124,13950.66,14124,99.39
8564,14124,14069.43,14124,99.45
8565,14124,13979.55,14124,99.51
8566,14124,13998.81,14124,99.67
8567,14124,13924.98,14124,99.45
8568,14124,13905.72,14124,98.94
8569,14124,14014.86,14124,99.27
8570,14124,13950.66,14124,99.43
8571,14124,13985.97,14124,99.23
8572,14124,14024.49,14124,99.05
8573,14124,14075.85,14124,99.61
8574,14124,14111.16,14124,99.43
8575,14124,13921.77,14124,99.39
8576,14124,13950.66,14124,99.79
8577,14124,14043.75,14124,99.51
8578,14124,13960.29,14124,99.61
8579,14124,13966.71,14124,99.37
8580,14124,14046.96,14124,99.17
8581,14124,14014.86,14124,99.07
8582,14124,13989.18,14124,99.41
8583,14124,14037.33,14124,99.53
8584,14124,14059.8,14124,99.65
8585,14124,14072.64,14124,99.57
8586,14124,13985.97,14124,99.47
8587,14124,14030.91,14124,99.49
8588,14124,14018.07,14124,99.79
8589,14124,13966.71,14124,99.73
8590,14124,13963.5,14124,99.67
8591,14124,14024.49,14124,99.59
8592,14124,13989.18,14124,99.59
8593,14124,13995.6,14124,99.59
8594,14124,14030.91,14124,99.65
8595,14124,14088.69,14124,99.45
8596,14124,13957.08,14124,99.61
8597,14124,13912.14,14124,99.73
8598,14124,13947.45,14124,99.79
8599,14124,14050.17,14124,99.49
8600,14124,14008.44,14124,99.63
8601,14124,14059.8,14124,99.41
8602,14124,14024.49,14124,99.49
8603,14124,14063.01,14124,99.51
8604,14124,14030.91,14124,99.47
8605,14124,14014.86,14124,99.69
8606,14124,14043.75,14124,99.21
8607,14124,14030.91,14124,99.37
8608,14124,14056.59,14124,99.49
8609,14124,14091.9,14124,99.35
8610,14124,13950.66,14124,99.49
8611,14124,13953.87,14124,99.43
8612,14124,13950.66,14124,99.31
8613,14124,13998.81,14124,99.55
8614,14124,14024.49,14124,99.71
8615,14124,14024.49,14124,99.67
8616,14124,13998.81,14124,99.63
8617,14124,13992.39,14124,99.57
8618,14124,13947.45,14124,99.79
8619,14124,13998.81,14124,99.57
8620,14124,14005.23,14124,99.77
8621,14124,14053.38,14124,99.63
8622,14124,14040.54,14124,99.77
8623,14124,13976.34,14124,99.51
8624,14124,13989.18,14124,99.73
8625,14124,13995.6,14124,99.45
8626,14124,14008.44,14124,99.57
8627,14124,13896.09,14124,99.73
8628,14124,13998.81,14124,99.75
8629,14124,13937.82,14124,99.63
8630,14124,14027.7,14124,99.81
8631,14124,14056.59,14124,99.75
8632,14124,14056.59,14124,99.67
8633,14124,14018.07,14124,99.81
8634,14124,14107.95,14124,99.73
8635,14124,13966.71,14124,99.77
8636,14124,13995.6,14124,99.71
8637,14124,14024.49,14124,99.79
8638,14124,14085.48,14124,99.65
8639,14124,14027.7,14124,99.67
8640,14124,13985.97,14124,99.77
8641,14124,14117.58,14124,99.73
8642,14124,14024.49,14124,99.77
8643,14124,13902.51,14124,99.83
8644,14124,14063.01,14124,99.91
8645,14124,14063.01,14124,99.83
8646,14124,14030.91,14124,99.57
8647,14124,14040.54,14124,99.79
8648,14124,13969.92,14124,99.79
8649,14124,14008.44,14124,99.67
8650,14124,14043.75,14124,99.87
8651,14124,14021.28,14124,99.83
8652,14124,14027.7,14124,99.79
8653,14124,14046.96,14124,99.67
8654,14124,14059.8,14124,99.61
8655,14124,13982.76,14124,99.69
8656,14124,14008.44,14124,99.75
8657,14124,14040.54,14124,99.77
8658,14124,14030.91,14124,99.71
8659,14124,14040.54,14124,99.61
8660,14124,14027.7,14124,99.73
8661,14124,14040.54,14124,99.57
8662,14124,14075.85,14124,99.77
8663,14124,14104.74,14124,99.67
8664,14124,13892.88,14124,99.71
8665,14124,13995.6,14124,99.55
8666,14124,13944.24,14124,99.53
8667,14124,13976.34,14124,99.39
8668,14124,14069.43,14124,99.59
8669,14124,13992.39,14124,99.51
8670,14124,14043.75,14124,99.59
8671,14124,14053.38,14124,99.69
8672,14124,13944.24,14124,99.83
8673,14124,14066.22,14124,99.83
8674,14124,14005.23,14124,99.79
8675,14124,13995.6,14124,99.73
8676,14124,14014.86,14124,99.67
8677,14124,14095.11,14124,99.63
8678,14124,14040.54,14124,99.73
8679,14124,14050.17,14124,99.53
8680,14124,14056.59,14124,99.49
8681,14124,13989.18,14124,99.53
8682,14124,14002.02,14124,99.63
8683,14124,14056.59,14124,99.51
8684,14124,13995.6,14124,99.77
8685,14124,14085.48,14124,99.63
8686,14124,14059.8,14124,99.53
8687,14124,14043.75,14124,99.69
8688,14124,14018.07,14124,99.65
8689,14124,14024.49,14124,99.47
8690,14124,14079.06,14124,99.37
8691,14124,14034.12,14124,99.59
8692,14124,14095.11,14124,99.55
8693,14124,13944.24,14124,99.77
8694,14124,13950.66,14124,99.63
8695,14124,13976.34,14124,99.71
8696,14124,14107.95,14124,99.61
8697,14124,14101.53,14124,99.73
8698,14124,14053.38,14124,99.85
8699,14124,14075.85,14124,99.69
8700,14124,13995.6,14124,99.69
8701,14124,14024.49,14124,99.73
8702,14124,14075.85,14124,99.77
8703,14124,14040.54,14124,99.75
8704,14124,14095.11,14124,99.77
8705,14124,14027.7,14124,99.73
8706,14124,14043.75,14124,99.75
8707,14124,14085.48,14124,99.81
8708,14124,14011.65,14124,99.65
8709,14124,13957.08,14124,99.59
8710,14124,14024.49,14124,99.57
8711,14124,14018.07,14124,99.59
8712,14124,14034.12,14124,99.59
8713,14124,14005.23,14124,99.77
8714,14124,14018.07,14124,99.79
8715,14124,14002.02,14124,99.87
8716,14124,13886.46,14124,99.95
8717,14124,13963.5,14124,99.89
8718,14124,14059.8,14124,99.71
8719,14124,13969.92,14124,99.93
8720,14124,14046.96,14124,99.85
8721,14124,14075.85,14124,99.83
8722,14124,14018.07,14124,99.87
8723,14124,14027.7,14124,99.77
8724,14124,14024.49,14124,99.65
8725,14124,14063.01,14124,99.73
8726,14124,14082.27,14124,99.73
8727,14124,13937.82,14124,99.73
8728,14124,13995.6,14124,99.75
8729,14124,14088.69,14124,99.83
8730,14124,14072.64,14124,99.73
8731,14124,13992.39,14124,99.73
8732,14124,14066.22,14124,99.93
8733,14124,13982.76,14124,99.85
8734,14124,14002.02,14124,99.87
8735,14124,13985.97,14124,99.83
8736,14124,13985.97,14124,99.85
8737,14124,14050.17,14124,99.77
8738,14124,14018.07,14124,99.53
8739,14124,14069.43,14124,99.87
8740,14124,13989.18,14124,99.85
8741,14124,14030.91,14124,99.65
8742,14124,14030.91,14124,99.83
8743,14124,14053.38,14124,99.91
8744,14124,13998.81,14124,99.83
8745,14124,13998.81,14124,99.87
8746,14124,14043.75,14124,99.75
8747,14124,14050.17,14124,99.69
8748,14124,14018.07,14124,99.65
8749,14124,14069.43,14124,99.63
8750,14124,14024.49,14124,99.87
8751,14124,14034.12,14124,99.79
8752,14124,13915.35,14124,99.73
8753,14124,14011.65,14124,99.77
8754,14124,14018.07,14124,99.77
8755,14124,14059.8,14124,99.53
8756,14124,14082.27,14124,99.69
8757,14124,13989.18,14124,99.81
8758,14124,14030.91,14124,99.77
8759,14124,14098.32,14124,99.81
8760,14124,14027.7,14124,99.79
8761,14124,13963.5,14124,99.89
8762,14124,14005.23,14124,99.73
8763,14124,14002.02,14124,99.77
8764,14124,14059.8,14124,99.67
8765,14124,13995.6,14124,99.85
8766,14124,13960.29,14124,99.83
8767,14124,13982.76,14124,99.71
8768,14124,13979.55,14124,99.77
8769,14124,14069.43,14124,99.75
8770,14124,14117.58,14124,99.57
8771,14124,14008.44,14124,99.71
8772,14124,14040.54,14124,99.81
8773,14124,13969.92,14124,99.91
8774,14124,14011.65,14124,99.73
8775,14124,14046.96,14124,99.69
8776,14124,14124.0,14124,99.77
8777,14124,14098.32,14124,99.69
8778,14124,14005.23,14124,99.57
8779,14124,14053.38,14124,99.61
8780,14124,13899.3,14124,99.77
8781,14124,14011.65,14124,99.75
8782,14124,14079.06,14124,99.59
8783,14124,14011.65,14124,99.41
8784,14124,13957.08,14124,99.79
8785,14124,13960.29,14124,99.65
8786,14124,13969.92,14124,99.61
8787,14124,13995.6,14124,99.59
8788,14124,14005.23,14124,99.81
8789,14124,14002.02,14124,99.73
8790,14124,14030.91,14124,99.73
8791,14124,13876.83,14124,99.71
8792,14124,14085.48,14124,99.67
8793,14124,13976.34,14124,99.69
8794,14124,14085.48,14124,99.61
8795,14124,13973.13,14124,99.55
8796,14124,14034.12,14124,99.65
8797,14124,14024.49,14124,99.67
8798,14124,13892.88,14124,99.87
8799,14124,13995.6,14124,99.75
8800,14124,13921.77,14124,99.81
8801,14124,13957.08,14124,99.77
8802,14124,14059.8,14124,99.75
8803,14124,13985.97,14124,99.83
8804,14124,14037.33,14124,99.73
8805,14124,14024.49,14124,99.73
8806,14124,14014.86,14124,99.79
8807,14124,14037.33,14124,99.65
8808,14124,13937.82,14124,99.83
8809,14124,14088.69,14124,99.77
8810,14124,14124.0,14124,99.77
8811,14124,13966.71,14124,99.77
8812,14124,14091.9,14124,99.73
8813,14124,14034.12,14124,99.53
8814,14124,14034.12,14124,99.65
8815,14124,13985.97,14124,99.65
8816,14124,14018.07,14124,99.79
8817,14124,14056.59,14124,99.59
8818,14124,14066.22,14124,99.31
8819,14124,14091.9,14124,99.49
8820,14124,14063.01,14124,99.67
